sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
548.64,9108411.757,5158.511,16726.71,3,163.282,185.216,14.2907,14.2904,-0.0605,0.0589,-0.02358913,0.01409635,0.0,92.2534,6.0,5235.988,1.0,0.2918113,46.74805,47.03448,45.06709,45.37512,0.01366439,0.01367716,0.02742159,0.0275599,58.10373,58.14215,59.06937,59.10825,267.8054,267.8364,253.8535,253.8832,0.002212239,0.002213454,0.008572397,0.008630726,200.0,5.423935,5.483047,5.713737,6.152911,6.880781,8.060871,10.04542,13.69135,21.39581,39.26443,71.3576,21.11193,12.32972,9.161861,7.522269,6.569283,6.00278,5.692352,5.579117,0.0,0.04018609999999967,-0.03900863638562869,6,0.0
548.662,9108411.778,5158.824,16727.02,3,163.304,185.216,14.2467,14.2465,-0.0622,0.058,-0.02382565,0.0152033,0.0,92.2534,6.0,5235.988,1.0,0.2918228,46.62448,46.92028,44.93287,45.24971,0.01366453,0.0136773,0.02742163,0.02755995,58.10306,58.14148,59.06802,59.10724,267.8048,267.8358,253.8524,253.8824,0.002212272,0.002213487,0.008572417,0.008630747,200.0,5.417877,5.4767,5.706874,6.145162,6.871699,8.049598,10.03016,13.66779,21.35149,39.1651,71.19535,21.18093,12.3524,9.175762,7.532521,6.577628,6.009974,5.698858,5.585251,0.0,0.037261999999999774,-0.04001448946903353,6,0.0
548.684,9108411.802,5159.137,16727.33,3,163.326,185.216,14.2055,14.2053,-0.0638,0.0574,-0.02401972,0.01632968,0.0,92.2534,6.0,5235.988,1.0,0.2918282,46.50964,46.814,44.8075,45.13249,0.01366465,0.01367742,0.02742166,0.02756,58.10239,58.14081,59.06668,59.10623,267.8043,267.8353,253.8514,253.8816,0.002212304,0.002213519,0.008572438,0.008630767,200.0,5.411697,5.470293,5.699965,6.137465,6.862725,8.03847,10.01532,13.64521,21.30951,39.07108,71.04159,21.247,12.37435,9.189374,7.542608,6.585907,6.017194,5.705411,5.591476,0.0,0.03465759999999918,-0.0409786630472703,6,0.0
548.706,9108411.822,5159.449,16727.64,3,163.348,185.216,14.167,14.1668,-0.0653,0.0568,-0.02417135,0.01743663,0.0,92.2534,6.0,5235.988,1.0,0.2918355,46.40233,46.71473,44.69025,45.02281,0.01366477,0.01367754,0.02742169,0.02756004,58.10172,58.14014,59.06534,59.10522,267.8037,267.8348,253.8504,253.8808,0.002212333,0.002213547,0.00857245,0.008630788,200.0,5.40564,5.464004,5.693227,6.129988,6.85406,8.027833,10.00124,13.62396,21.27044,38.98315,70.89686,21.30893,12.39507,9.202324,7.552353,6.593944,6.024214,5.711818,5.59758,0.0,0.03222549999999913,-0.04187643080323606,6,0.0
548.728,9108411.843,5159.76,16727.95,3,163.37,185.216,14.1309,14.1307,-0.0667,0.0563,-0.02428341,0.01854082,0.0,92.2534,6.0,5235.988,1.0,0.2918432,46.30052,46.62052,44.57983,44.91967,0.01366488,0.01367765,0.02742172,0.02756009,58.10104,58.13947,59.064,59.10422,267.8032,267.8343,253.8493,253.8801,0.00221236,0.002213574,0.00857246,0.008630808,200.0,5.399567,5.457738,5.686535,6.122619,6.8456,8.017517,9.987608,13.60372,21.23374,38.90087,70.7603,21.36785,12.41488,9.214828,7.561845,6.601785,6.031156,5.718228,5.60367,0.0,0.029929899999999777,-0.042722059388997674,6,0.0
548.772,9108411.907,5160.38,16728.57,3,163.414,185.216,14.0653,14.0651,-0.0693,0.0555,-0.0244751,0.02075195,0.0,92.2534,6.0,5235.988,1.0,0.2918608,46.11527,46.44891,44.37912,44.73189,0.01366508,0.01367785,0.02742178,0.02756018,58.0997,58.13812,59.06131,59.1022,267.8021,267.8331,253.8473,253.8785,0.002212409,0.002213624,0.008572481,0.008630849,200.0,5.387436,5.445297,5.67337,6.108231,6.829184,7.997666,9.961844,13.56598,21.16644,38.74984,70.50797,21.47625,12.45203,9.238705,7.580162,6.617061,6.044785,5.730896,5.615875,0.0,0.025943800000000294,-0.044373776098232995,6,0.0
548.794,9108411.91,5160.688,16728.88,3,163.436,185.216,14.034,14.0338,-0.0698,0.0551,-0.0245471,0.02184781,0.0,92.2534,6.0,5235.988,1.0,0.2918725,46.01159,46.34617,44.27953,44.63311,0.01366518,0.01367794,0.02742181,0.02756023,58.09903,58.13745,59.05997,59.1012,267.8015,267.8326,253.8463,253.8778,0.002212432,0.002213647,0.008572491,0.00863087,200.0,5.381409,5.439148,5.666916,6.101196,6.821189,7.988078,9.949507,13.54806,21.13482,38.67873,70.38844,21.5276,12.46982,9.250196,7.589036,6.624564,6.051453,5.737137,5.621918,0.0,0.02391909999999982,-0.045163095653413934,6,0.0
548.816,9108411.931,5160.997,16729.19,3,163.458,185.216,14.0056,14.0053,-0.0713,0.0548,-0.02458429,0.02296032,0.0,92.2534,6.0,5235.988,1.0,0.2918801,45.94444,46.28918,44.19569,44.55923,0.01366526,0.01367803,0.02742183,0.02756027,58.09836,58.13678,59.05862,59.10019,267.801,267.8321,253.8452,253.877,0.002212454,0.002213668,0.008572501,0.00863089,200.0,5.37529,5.432907,5.6604,6.094181,6.813217,7.978662,9.937428,13.53083,21.10494,38.6117,70.27526,21.57673,12.48701,9.2615,7.59784,6.632007,6.058151,5.743423,5.628036,0.0,0.022386999999999803,-0.04591869345223695,6,0.0
548.838,9108411.954,5161.304,16729.5,3,163.48,185.216,13.9793,13.979,-0.0726,0.0544,-0.02457762,0.02403953,0.0,92.2534,6.0,5235.988,1.0,0.2918921,45.87011,46.22233,44.11472,44.48509,0.01366535,0.01367811,0.02742186,0.02756031,58.09769,58.13583,59.05728,59.09918,267.8004,267.8313,253.8442,253.8762,0.002212474,0.002213689,0.008572511,0.008630911,200.0,5.369354,5.426941,5.654175,6.087439,6.805696,7.969823,9.926263,13.51516,21.07821,38.55096,70.17152,21.62066,12.50272,9.271994,7.606086,6.639101,6.064542,5.749481,5.633972,0.0,0.0208281999999997,-0.04659724751017955,6,0.0
548.86,9108411.975,5161.611,16729.8,3,163.502,185.216,13.9545,13.9542,-0.0737,0.054,-0.02454138,0.02513539,0.0,92.2534,6.0,5235.988,1.0,0.2918984,45.79746,46.15578,44.03773,44.4138,0.01366542,0.01367819,0.02742188,0.02756036,58.09702,58.13483,59.05594,59.09818,267.7999,267.8305,253.8432,253.8755,0.002212493,0.002213707,0.008572522,0.008630931,200.0,5.363327,5.420883,5.647919,6.080712,6.798181,7.961074,9.915317,13.50001,21.05279,38.49369,70.07323,21.66266,12.51797,9.282323,7.614294,6.646171,6.070972,5.7556,5.639984,0.0,0.01934929999999966,-0.047248751588366666,6,0.0
548.882,9108412.043,5161.917,16730.11,3,163.524,185.216,13.9312,13.9309,-0.0747,0.0535,-0.02447557,0.02618963,0.0,92.2534,6.0,5235.988,1.0,0.2919092,45.72987,46.09371,43.96549,44.34658,0.0136655,0.01367826,0.0274219,0.0275604,58.09634,58.13382,59.0546,59.09717,267.7994,267.8297,253.8422,253.8747,0.002212511,0.002213725,0.008572532,0.008630952,200.0,5.357513,5.41507,5.641938,6.074343,6.791102,7.952884,9.905184,13.48614,21.02985,38.44099,69.98116,21.70082,12.53193,9.291898,7.621959,6.652863,6.077102,5.761429,5.645782,0.0,0.0151130000000002,-0.04783610984494485,6,0.0
548.926,9108412.043,5162.529,16730.72,3,163.568,185.216,13.8874,13.8871,-0.076,0.0528,-0.02428484,0.02830089,0.0,92.2534,6.0,5235.988,1.0,0.2919199,45.59436,45.96384,43.82826,44.21468,0.01366564,0.0136784,0.02742195,0.02756049,58.095,58.13181,59.05243,59.09515,267.7983,267.828,253.8405,253.8732,0.002212547,0.00221376,0.008572552,0.008630993,200.0,5.345886,5.403458,5.630023,6.061688,6.777174,7.936849,9.885546,13.45975,20.987,38.34234,69.80766,21.7729,12.55875,9.310526,7.636993,6.666066,6.089261,5.773081,5.657394,0.002246999999999488,0.0,-0.04893733495628967,6,0.0
548.948,9108412.065,5162.834,16731.03,3,163.59,185.216,13.8657,13.8654,-0.0762,0.0526,-0.02418375,0.02936623,0.0,92.2534,6.0,5235.988,1.0,0.2919185,45.52301,45.89205,43.7596,44.14563,0.0136657,0.01367847,0.02742197,0.02756053,58.09433,58.1308,59.05142,59.09415,267.7978,267.8272,253.8398,253.8724,0.002212565,0.002213775,0.008572563,0.008631013,200.0,5.339996,5.397635,5.624022,6.05527,6.770153,7.928735,9.875708,13.44642,20.96532,38.29272,69.7213,21.80956,12.57233,9.319884,7.644616,6.67274,6.095383,5.778933,5.663223,0.029613499999999248,0.0,-0.049486839793327714,6,0.0
548.97,9108412.086,5163.138,16731.33,3,163.612,185.216,13.858,13.8577,-0.0778,0.0522,-0.02404261,0.03036499,0.0,92.2534,6.0,5235.988,1.0,0.2919252,45.64145,46.02618,43.78667,44.1826,0.01366575,0.01367851,0.02742199,0.02756057,58.09366,58.12979,59.05026,59.09314,267.7972,267.8264,253.8388,253.8716,0.002212577,0.002213787,0.008572573,0.008631034,200.0,5.334503,5.392199,5.61844,6.049405,6.763764,7.921488,9.86694,13.43494,20.94702,38.24963,69.64365,21.84028,12.58393,9.328235,7.651484,6.678827,6.101073,5.784415,5.668701,0.03927700000000023,0.0,-0.049942965222727835,6,0.0
548.992,9108412.108,5163.442,16731.64,3,163.634,185.216,13.8563,13.856,-0.0788,0.0514,-0.02386665,0.03136652,0.0,92.2534,6.0,5235.988,1.0,0.2919282,45.63093,46.02158,43.8113,44.2123,0.0136658,0.01367856,0.02742201,0.02756062,58.09299,58.12878,59.04926,59.09213,267.7967,267.8256,253.8381,253.8708,0.002212587,0.002213797,0.008572583,0.008631054,200.0,5.328964,5.386724,5.612909,6.043613,6.757518,7.914413,9.858608,13.42428,20.93075,38.21091,69.57249,21.86812,12.59482,9.336159,7.658142,6.684793,6.106651,5.789876,5.674179,0.04145399999999988,0.0,-0.05035651987909315,6,0.0
549.014,9108412.13,5163.747,16731.94,3,163.656,185.216,13.8561,13.8557,-0.0796,0.0505,-0.02369738,0.03236805,0.0,92.2534,6.0,5235.988,1.0,0.2919335,45.62767,46.02187,43.82018,44.22449,0.01366584,0.0136786,0.02742204,0.02756066,58.09213,58.12778,59.04825,59.09113,267.796,267.8248,253.8373,253.8701,0.002212598,0.002213807,0.008572593,0.008631075,200.0,5.32341,5.381287,5.607361,6.037842,6.751329,7.907465,9.850476,13.41397,20.91515,38.17384,69.5044,21.89423,12.60533,9.34396,7.66473,6.690713,6.112244,5.795334,5.679672,0.041765499999999275,0.0,-0.05077859250978485,6,0.0
549.036,9108412.152,5164.052,16732.25,3,163.678,185.216,13.8562,13.8559,-0.0803,0.0497,-0.02353621,0.03337236,0.0,92.2534,6.0,5235.988,1.0,0.2919416,45.62662,46.0238,43.82164,44.229,0.01366589,0.01367864,0.02742206,0.02756071,58.09113,58.12677,59.04724,59.09012,267.7951,267.824,253.8365,253.8693,0.002212608,0.002213818,0.008572604,0.008631095,200.0,5.317871,5.375824,5.601852,6.03212,6.745175,7.900585,9.842437,13.40389,20.90021,38.13817,69.43807,21.91961,12.61573,9.35162,7.671281,6.69656,6.117798,5.800766,5.685181,0.04156949999999923,0.0,-0.051212748186269884,6,0.0
549.058,9108412.174,5164.357,16732.55,3,163.7,185.216,13.8564,13.8561,-0.0809,0.0493,-0.02336168,0.03438499,0.0,92.2534,6.0,5235.988,1.0,0.2919495,45.62585,46.02617,43.82111,44.23166,0.01366593,0.01367868,0.02742209,0.02756076,58.09012,58.12576,59.04623,59.08911,267.7943,267.8231,253.8358,253.8685,0.002212618,0.002213828,0.008572614,0.008631116,200.0,5.312286,5.370331,5.596313,6.026382,6.738998,7.893734,9.834462,13.39397,20.88567,38.10332,69.37384,21.94408,12.62585,9.359296,7.677791,6.702451,6.123383,5.806244,5.69072,0.041293000000000996,0.0,-0.05163519005650638,6,0.0
549.08,9108412.196,5164.662,16732.86,3,163.722,185.216,13.8566,13.8563,-0.0815,0.049,-0.02317047,0.0353671,0.0,92.2534,6.0,5235.988,1.0,0.2919616,45.62494,46.02866,43.81989,44.23393,0.01366597,0.01367872,0.02742211,0.0275608,58.08911,58.12476,59.04523,59.0881,267.7935,267.8224,253.835,253.8678,0.002212628,0.002213838,0.008572624,0.008631136,200.0,5.306854,5.365021,5.590988,6.020876,6.733105,7.887238,9.826997,13.38479,20.87241,38.07064,69.31277,21.96644,12.63529,9.366459,7.683956,6.708102,6.128754,5.811523,5.696106,0.041034000000000855,0.0,-0.05201696464722344,6,0.0
549.102,9108412.219,5164.965,16733.16,3,163.744,185.216,13.8568,13.8565,-0.0821,0.0486,-0.02295828,0.03628818,0.0,92.2534,6.0,5235.988,1.0,0.2919736,45.62386,46.03111,43.81851,44.23613,0.01366602,0.01367877,0.02742214,0.02756085,58.0881,58.12375,59.04422,59.0871,267.7927,267.8215,253.8342,253.867,0.002212639,0.002213848,0.008572634,0.008631157,200.0,5.301773,5.360062,5.586029,6.015819,6.727724,7.881392,9.820336,13.37692,20.8614,38.04174,69.2564,21.98545,12.6435,9.372844,7.689554,6.71326,6.133667,5.816452,5.701141,0.0408135000000005,0.0,-0.052333173753943855,6,0.0
549.124,9108412.276,5165.27,16733.46,3,163.766,185.216,13.857,13.8567,-0.0826,0.0484,-0.02273083,0.03720925,0.0,92.2534,6.0,5235.988,1.0,0.2919716,45.62281,46.03337,43.81689,44.23805,0.01366607,0.01367881,0.02742216,0.0275609,58.08719,58.12274,59.04321,59.08609,267.792,267.8207,253.8335,253.8662,0.002212649,0.002213859,0.008572645,0.008631177,200.0,5.296692,5.355133,5.5811,6.010777,6.722417,7.87566,9.813922,13.36931,20.85093,38.01414,69.2021,22.00312,12.65132,9.379128,7.695065,6.718374,6.138588,5.82135,5.706192,0.04062099999999908,0.0,-0.05262994685497034,6,0.0
549.146,9108412.276,5165.574,16733.77,3,163.788,185.216,13.8571,13.8568,-0.083,0.0485,-0.02249193,0.0381331,0.0,92.2534,6.0,5235.988,1.0,0.2919614,45.62196,46.0353,43.81565,44.23961,0.01366611,0.01367886,0.02742219,0.02756095,58.08652,58.12173,59.04221,59.08508,267.7914,267.8199,253.8327,253.8655,0.00221266,0.002213869,0.008572655,0.008631198,200.0,5.291565,5.350189,5.576217,6.005727,6.717098,7.869942,9.807493,13.36184,20.84091,37.98737,69.14917,22.0202,12.65895,9.385306,7.700527,6.723454,6.143495,5.826248,5.711227,0.04044949999999936,0.0,-0.052913911163512004,6,0.0
549.168,9108412.284,5165.878,16734.07,3,163.81,185.216,13.8573,13.8569,-0.0832,0.0487,-0.02224684,0.03905418,0.0,92.2534,6.0,5235.988,1.0,0.2919484,45.62207,46.03616,43.81578,44.24032,0.01366616,0.0136789,0.02742222,0.02756099,58.08582,58.12073,59.0412,59.08408,267.7908,267.8191,253.8319,253.8647,0.00221267,0.002213879,0.008572665,0.008631218,200.0,5.286469,5.345261,5.57132,6.000715,6.711837,7.864253,9.801153,13.35455,20.83114,37.96084,69.09692,22.03696,12.66662,9.391431,7.705918,6.728529,6.148385,5.831131,5.716263,0.040277999999999634,0.0,-0.053188230680495746,6,0.0
549.19,9108412.305,5166.184,16734.38,3,163.832,185.216,13.8574,13.857,-0.0837,0.049,-0.02199125,0.03997803,0.0,92.2534,6.0,5235.988,1.0,0.2919348,45.62077,46.03835,43.81377,44.24209,0.0136662,0.01367894,0.02742224,0.02756104,58.08514,58.11972,59.04019,59.08307,267.7903,267.8183,253.8312,253.8639,0.002212683,0.002213889,0.008572675,0.008631239,200.0,5.281357,5.340332,5.566388,5.995697,6.70657,7.858603,9.79486,13.34732,20.82162,37.93481,69.04573,22.05363,12.67407,9.397537,7.711348,6.733617,6.153296,5.836025,5.721298,0.04014850000000081,0.0,-0.05345094461661476,6,0.0
549.212,9108412.329,5166.488,16734.68,3,163.854,185.216,13.8575,13.8571,-0.0841,0.0493,-0.02171946,0.04087691,0.0,92.2534,6.0,5235.988,1.0,0.2919275,45.61982,46.04003,43.81255,44.24345,0.01366625,0.01367899,0.02742227,0.02756109,58.08447,58.11871,59.03918,59.08206,267.7898,267.8175,253.8304,253.8631,0.002212695,0.0022139,0.008572686,0.008631259,200.0,5.276382,5.335541,5.561666,5.990894,6.70156,7.853234,9.789028,13.34084,20.8132,37.91108,68.99754,22.06789,12.68091,9.403199,7.716482,6.73846,6.158023,5.840741,5.726227,0.04004349999999981,0.0,-0.05367713566879468,6,0.0
549.234,9108412.351,5166.792,16734.99,3,163.876,185.216,13.8575,13.8572,-0.0844,0.0492,-0.02143431,0.04170366,0.0,92.2534,6.0,5235.988,1.0,0.29193,45.61903,46.04142,43.81153,44.24466,0.0136663,0.01367903,0.0274223,0.02756114,58.0838,58.11771,59.03818,59.08105,267.7892,267.8166,253.8296,253.8624,0.002212708,0.00221391,0.008572696,0.00863128,200.0,5.271805,5.331177,5.557365,5.9865,6.697093,7.848503,9.784067,13.33547,20.80671,37.88996,68.95226,22.0794,12.6865,9.408081,7.721011,6.742798,6.162285,5.845068,5.730728,0.039952500000000765,0.0,-0.05384039684338386,6,0.0
549.256,9108412.373,5167.096,16735.29,3,163.898,185.216,13.8576,13.8572,-0.0847,0.0492,-0.02114058,0.04252763,0.0,92.2534,6.0,5235.988,1.0,0.2919292,45.61836,46.04261,43.81063,44.24564,0.01366634,0.01367908,0.02742232,0.02756119,58.08313,58.1167,59.03717,59.08005,267.7887,267.8158,253.8289,253.8616,0.00221272,0.00221392,0.008572706,0.0086313,200.0,5.267242,5.326798,5.553041,5.982197,6.692636,7.843816,9.779114,13.33023,20.80039,37.86942,68.90805,22.09014,12.69199,9.412885,7.725502,6.747093,6.166551,5.849367,5.735229,0.039875500000001195,0.0,-0.05399096381707109,6,0.0
549.278,9108412.395,5167.401,16735.6,3,163.92,185.216,13.8576,13.8573,-0.0849,0.0492,-0.02085924,0.04335438,0.0,92.2534,6.0,5235.988,1.0,0.2919269,45.61788,46.04355,43.80997,44.2464,0.01366639,0.01367912,0.02742235,0.02756124,58.08246,58.11569,59.03616,59.07904,267.7881,267.815,253.8281,253.8608,0.002212733,0.00221393,0.008572716,0.008631321,200.0,5.262665,5.322403,5.548706,5.977814,6.688179,7.839115,9.774132,13.32495,20.79409,37.84861,68.86407,22.10103,12.69748,9.417661,7.730017,6.751387,6.170837,5.853729,5.739731,0.03980549999999887,0.0,-0.05415907603533495,6,0.0
549.322,9108412.448,5168.01,16736.21,3,163.964,185.216,13.8577,13.8574,-0.0853,0.0495,-0.02034378,0.04501343,0.0,92.2534,6.0,5235.988,1.0,0.2919233,45.61699,46.0452,43.80879,44.24778,0.01366649,0.01367921,0.02742241,0.02756134,58.08112,58.11368,59.03415,59.07703,267.787,267.8134,253.8265,253.8593,0.002212759,0.002213951,0.008572737,0.008631362,200.0,5.253479,5.313583,5.540039,5.969116,6.679244,7.829725,9.764203,13.31444,20.78131,37.80793,68.77619,22.12262,12.7084,9.427382,7.739025,6.760016,6.179398,5.862411,5.74881,0.039693500000000624,0.0,-0.05455895609614488,6,0.0
549.344,9108412.46,5168.315,16736.51,3,163.986,185.216,13.8578,13.8574,-0.0854,0.0495,-0.02007818,0.04579301,0.0,92.2534,6.0,5235.988,1.0,0.2919294,45.61696,46.04553,43.80882,44.24816,0.01366653,0.01367926,0.02742243,0.02756139,58.08044,58.11267,59.03314,59.07602,267.7865,267.8126,253.8257,253.8585,0.002212772,0.002213961,0.008572747,0.008631382,200.0,5.249161,5.309464,5.536011,5.965127,6.675098,7.825463,9.759733,13.30977,20.77591,37.78947,68.73341,22.13214,12.71323,9.431725,7.743155,6.764004,6.183365,5.86647,5.753052,0.03964099999999888,0.0,-0.054717079748102235,6,0.0
549.366,9108412.483,5168.619,16736.81,3,164.008,185.216,13.8578,13.8575,-0.0857,0.0493,-0.01980162,0.04652821,0.0,92.2534,6.0,5235.988,1.0,0.2919368,45.61594,46.04688,43.80749,44.24939,0.01366658,0.0136793,0.02742246,0.02756144,58.07977,58.11166,59.03214,59.07501,267.786,267.8117,253.825,253.8578,0.002212784,0.002213972,0.008572757,0.008631403,200.0,5.245087,5.305603,5.532257,5.961393,6.671344,7.821613,9.755817,13.30598,20.77174,37.77314,68.69283,22.1395,12.71733,9.435568,7.746864,6.767662,6.187027,5.870255,5.75708,0.03959900000000047,0.0,-0.05483299550037051,6,0.0
549.388,9108412.505,5168.923,16737.12,3,164.03,185.216,13.8578,13.8575,-0.0859,0.0491,-0.0195179,0.04726618,0.0,92.2534,6.0,5235.988,1.0,0.2919364,45.61526,46.04784,43.80665,44.25022,0.01366663,0.01367935,0.02742249,0.02756149,58.0791,58.11066,59.03113,59.07401,267.7854,267.8109,253.8242,253.857,0.002212797,0.002213982,0.008572767,0.008631423,200.0,5.240997,5.301712,5.528503,5.957675,6.667539,7.81777,9.751877,13.30216,20.76766,37.75747,68.65276,22.14672,12.72133,9.439386,7.750598,6.771357,6.190692,5.874084,5.761108,0.039560500000000685,0.0,-0.0549415582927382,6,0.0
549.41,9108412.527,5169.227,16737.42,3,164.052,185.216,13.8579,13.8575,-0.0861,0.0491,-0.01922941,0.04800693,0.0,92.2534,6.0,5235.988,1.0,0.291931,45.61485,46.0485,43.80617,44.25075,0.01366668,0.0136794,0.02742252,0.02756154,58.07843,58.10965,59.03012,59.073,267.7849,267.8101,253.8235,253.8562,0.00221281,0.002213993,0.008572778,0.008631444,200.0,5.236908,5.297836,5.52475,5.953902,6.663725,7.81391,9.747906,13.29828,20.76329,37.74228,68.61253,22.15423,12.72535,9.443276,7.754322,6.775074,6.194411,5.877899,5.765121,0.03952900000000063,0.0,-0.05504581753454937,6,0.0
549.432,9108412.55,5169.532,16737.73,3,164.074,185.216,13.8579,13.8575,-0.0862,0.0492,-0.01893806,0.04875045,0.0,92.2534,6.0,5235.988,1.0,0.2919232,45.61452,46.04905,43.80572,44.25125,0.01366673,0.01367944,0.02742255,0.02756159,58.07776,58.10864,59.02911,59.07199,267.7843,267.8093,253.8227,253.8555,0.002212823,0.002214003,0.008572788,0.008631464,200.0,5.232788,5.29393,5.520962,5.950129,6.659907,7.810021,9.743979,13.29439,20.75899,37.72705,68.57194,22.16209,12.72946,9.447155,7.758039,6.778751,6.198104,5.881714,5.769211,0.03949750000000058,0.0,-0.05514819874764132,6,0.0
549.454,9108412.57,5169.837,16738.03,3,164.096,185.216,13.8579,13.8576,-0.0863,0.0493,-0.01864338,0.04948287,0.0,92.2534,6.0,5235.988,1.0,0.2919167,45.61419,46.04958,43.80533,44.25168,0.01366678,0.01367949,0.02742257,0.02756164,58.07709,58.10764,59.02811,59.07098,267.7838,267.8085,253.8219,253.8547,0.002212836,0.002214014,0.008572798,0.008631485,200.0,5.228729,5.290085,5.517221,5.946407,6.656153,7.806209,9.740088,13.29061,20.75482,37.71248,68.53126,22.1698,12.73347,9.450982,7.761733,6.782401,6.201773,5.885459,5.773178,0.03946949999999916,0.0,-0.05523927359122381,6,0.0
549.476,9108412.591,5170.141,16738.34,3,164.118,185.216,13.8579,13.8576,-0.0864,0.0492,-0.01833916,0.05012374,0.0,92.2534,6.0,5235.988,1.0,0.2919216,45.61387,46.05009,43.80499,44.2522,0.01366683,0.01367953,0.0274226,0.02756169,58.07642,58.10663,59.0271,59.06998,267.7833,267.8077,253.8212,253.8539,0.002212849,0.002214025,0.008572808,0.008631505,200.0,5.225174,5.286758,5.51405,5.943305,6.653095,7.803149,9.737185,13.2882,20.75251,37.70103,68.49271,22.1742,12.73609,9.453858,7.764681,6.785436,6.204887,5.888695,5.776672,0.039437999999999106,0.0,-0.05525991917473688,6,0.0
549.498,9108412.614,5170.445,16738.64,3,164.14,185.216,13.858,13.8576,-0.0865,0.0491,-0.01803255,0.05077015,0.0,92.2534,6.0,5235.988,1.0,0.2919204,45.61359,46.05054,43.80467,44.25256,0.01366687,0.01367958,0.02742263,0.02756174,58.07574,58.10562,59.02609,59.06897,267.7827,267.8069,253.8204,253.8531,0.002212861,0.002214036,0.008572819,0.008631526,200.0,5.221588,5.283403,5.510784,5.940099,6.649929,7.799989,9.734181,13.28556,20.74983,37.6893,68.45392,22.17922,12.73885,9.456823,7.76774,6.788526,6.208046,5.892004,5.780212,0.0394169999999999,0.0,-0.055281048589377615,6,0.0
549.52,9108412.637,5170.749,16738.94,3,164.162,185.216,13.858,13.8576,-0.0865,0.0492,-0.01772547,0.05141934,0.0,92.2534,6.0,5235.988,1.0,0.2919157,45.61352,46.05079,43.80452,44.25275,0.01366692,0.01367963,0.02742266,0.02756179,58.07507,58.10461,59.02509,59.06796,267.7822,267.806,253.8196,253.8524,0.002212874,0.002214046,0.008572829,0.008631546,200.0,5.217987,5.280031,5.507532,5.936895,6.646755,7.796805,9.731075,13.28277,20.7469,37.67769,68.41419,22.18501,12.74185,9.45987,7.770826,6.79163,6.211242,5.895314,5.783737,0.03938549999999985,0.0,-0.055303349384643194,6,0.0
549.564,9108412.699,5171.359,16739.55,3,164.206,185.216,13.858,13.8577,-0.0865,0.0495,-0.0171752,0.05271773,0.0,92.2534,6.0,5235.988,1.0,0.2919073,45.61347,46.05112,43.80438,44.25297,0.01366702,0.01367972,0.02742271,0.0275619,58.07373,58.1026,59.02307,59.06595,267.7811,267.8044,253.8181,253.8508,0.0022129,0.002214068,0.008572849,0.008631587,200.0,5.2108,5.273224,5.500946,5.930405,6.640298,7.790269,9.724632,13.27661,20.73979,37.65331,68.33134,22.198,12.74815,9.466133,7.777125,6.797888,6.217651,5.901993,5.790833,0.03933300000000059,0.0,-0.055429304632810365,6,0.0
549.586,9108412.702,5171.663,16739.86,3,164.228,185.216,13.8581,13.8577,-0.0865,0.0494,-0.01691771,0.05330589,0.0,92.2534,6.0,5235.988,1.0,0.2919133,45.61351,46.05122,43.80447,44.25312,0.01366707,0.01367977,0.02742274,0.02756195,58.07306,58.10159,59.02206,59.06494,267.7805,267.8036,253.8173,253.8501,0.002212913,0.002214079,0.00857286,0.008631608,200.0,5.207535,5.270157,5.498001,5.927567,6.637474,7.78747,9.72198,13.27426,20.73705,37.64249,68.29025,22.20338,12.75063,9.468748,7.779847,6.800624,6.220505,5.904984,5.794037,0.03930499999999917,0.0,-0.055475892477444555,6,0.0
549.608,9108412.725,5171.967,16740.16,3,164.25,185.216,13.8581,13.8577,-0.0865,0.0493,-0.01665545,0.05386907,0.0,92.2534,6.0,5235.988,1.0,0.291918,45.61322,46.05166,43.80407,44.25351,0.01366712,0.01367981,0.02742277,0.027562,58.07239,58.10059,59.02106,59.06393,267.78,267.8028,253.8165,253.8493,0.002212925,0.002214092,0.00857287,0.008631628,200.0,5.204422,5.267227,5.495209,5.924894,6.634852,7.78489,9.719557,13.27222,20.73466,37.63287,68.24961,22.20781,12.75274,9.471128,7.782361,6.803222,6.22319,5.907822,5.797119,0.03928399999999996,0.0,-0.0555005042029646,6,0.0
