sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,race_finished,capture_lap_closed,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
542.7,9109941.931,5002.068,16570.26,3,0,0,153.964,185.158,13.8555,13.8545,-0.1617,0.0488,-0.03183508,0.1197302,0.0,92.23583,6.0,5235.988,1.0,0.2918624,45.38015,46.30395,43.54706,44.50105,0.013502,0.01351092,0.02766399,0.02779819,58.32538,58.36981,59.49841,59.53665,267.9845,268.0204,254.1813,254.2105,0.002151792,0.002151684,0.008693436,0.008752583,200.0,4.843803,4.888397,5.080597,5.449272,6.056547,7.02447,8.5994,11.31239,16.35939,26.04494,42.17926,62.73297,15.76159,10.72204,8.55118,7.364606,6.677513,6.3032,6.161888,0.04332299999999875,0.0,-0.11675631972579506,6,0.0
542.722,9109941.955,5002.371,16570.57,3,0,0,153.986,185.158,13.8555,13.8545,-0.1616,0.0486,-0.03114462,0.120833,0.0,92.23583,6.0,5235.988,1.0,0.2918538,45.38062,46.30336,43.54758,44.50052,0.01350212,0.01351105,0.02766408,0.02779829,58.32437,58.36914,59.49741,59.53564,267.9837,268.0199,254.1805,254.2097,0.00215182,0.002151715,0.008693477,0.008752634,200.0,4.837639,4.882744,5.075333,5.444366,6.052067,7.020693,8.597141,11.31369,16.3698,26.07417,42.22836,62.78758,15.74864,10.72185,8.553848,7.368474,6.682114,6.308434,6.167816,0.043326499999999865,0.0,-0.11657926299786858,6,0.0
542.744,9109941.975,5002.673,16570.87,3,0,0,154.008,185.158,13.8555,13.8545,-0.1616,0.0484,-0.03045893,0.1219122,0.0,92.23583,6.0,5235.988,1.0,0.2918422,45.38114,46.30272,43.54814,44.49995,0.01350223,0.01351118,0.02766417,0.0277984,58.32336,58.36847,59.4964,59.53464,267.9829,268.0194,254.1797,254.209,0.002151849,0.002151746,0.008693518,0.008752685,200.0,4.831604,4.877205,5.070198,5.439598,6.047732,7.017065,8.594997,11.31517,16.38033,26.10339,42.27718,62.84158,15.73571,10.72153,8.556394,7.372226,6.686577,6.313538,6.173615,0.043326499999999865,0.0,-0.11639325539408044,6,0.0
542.766,9109941.998,5002.976,16571.17,3,0,0,154.03,185.158,13.8555,13.8545,-0.1615,0.0486,-0.02977991,0.1229456,0.0,92.23583,6.0,5235.988,1.0,0.2918333,45.38184,46.30191,43.54893,44.49896,0.01350235,0.01351131,0.02766426,0.0277985,58.32236,58.3678,59.49539,59.53363,267.9821,268.0188,254.179,254.2082,0.002151877,0.002151776,0.008693559,0.008752736,200.0,4.825821,4.871918,5.065308,5.435094,6.043673,7.013735,8.593215,11.31701,16.39124,26.13281,42.32567,62.89497,15.72235,10.72085,8.558633,7.375703,6.690799,6.318398,6.179161,0.043326499999999865,0.0,-0.11618658310818208,6,0.0
542.788,9109942.02,5003.278,16571.47,3,0,0,154.052,185.158,13.8555,13.8545,-0.1614,0.0488,-0.02910852,0.123943,0.0,92.23583,6.0,5235.988,1.0,0.2918299,45.3825,46.30111,43.54966,44.49825,0.01350246,0.01351144,0.02766434,0.02779861,58.32135,58.36713,59.49438,59.53262,267.9813,268.0183,254.1782,254.2074,0.002151905,0.002151807,0.0086936,0.008752787,200.0,4.820244,4.866829,5.060623,5.430777,6.039807,7.010612,8.591633,11.31908,16.40228,26.16213,42.37373,62.94753,15.7089,10.72,8.560687,7.378993,6.694828,6.323059,6.184525,0.04333000000000098,0.0,-0.11596670732545791,6,0.0
542.81,9109942.042,5003.58,16571.77,3,0,0,154.074,185.158,13.8555,13.8545,-0.1613,0.0491,-0.02844381,0.1248946,0.0,92.23583,6.0,5235.988,1.0,0.2918326,45.38318,46.30033,43.55043,44.49757,0.01350258,0.01351157,0.02766443,0.02779871,58.32034,58.36646,59.49338,59.53162,267.9804,268.0178,254.1774,254.2067,0.002151933,0.002151838,0.008693641,0.008752839,200.0,4.814926,4.861992,5.056198,5.426733,6.03621,7.00779,8.590364,11.32151,16.41366,26.19164,42.42152,62.9994,15.69513,10.71881,8.562438,7.382022,6.698608,6.327484,6.189629,0.043326499999999865,0.0,-0.11572617959302162,6,0.0
542.832,9109942.065,5003.882,16572.08,3,0,0,154.096,185.158,13.8555,13.8545,-0.1611,0.0493,-0.0277853,0.1258212,0.0,92.23583,6.0,5235.988,1.0,0.291838,45.38387,46.29952,43.55122,44.49686,0.01350269,0.0135117,0.02766452,0.02779882,58.31934,58.36578,59.49237,59.53061,267.9796,268.0172,254.1767,254.2059,0.002151961,0.002151869,0.008693682,0.00875289,200.0,4.809738,4.8573,5.051895,5.422807,6.032751,7.005116,8.589263,11.32405,16.42516,26.22105,42.46884,63.05051,15.68135,10.71751,8.564074,7.384903,6.702265,6.331787,6.194595,0.04331950000000013,0.0,-0.11547763044978468,6,0.0
542.854,9109942.086,5004.185,16572.38,3,0,0,154.118,185.158,13.8555,13.8545,-0.1609,0.0495,-0.02713442,0.1266993,0.0,92.23583,6.0,5235.988,1.0,0.2918497,45.38466,46.29865,43.55209,44.49606,0.0135028,0.01351183,0.02766461,0.02779892,58.31833,58.36511,59.49136,59.5296,267.9789,268.0167,254.1759,254.2051,0.002151989,0.002151899,0.008693723,0.008752941,200.0,4.804825,4.852867,5.04785,5.419158,6.029593,7.002752,8.588488,11.32698,16.43699,26.25067,42.51583,63.10096,15.66723,10.71585,8.565415,7.387527,6.705677,6.335813,6.199318,0.043308999999999286,0.0,-0.11520792006091178,6,0.0
542.876,9109942.107,5004.487,16572.68,3,0,0,154.14,185.158,13.8555,13.8545,-0.1607,0.0496,-0.0264926,0.1275524,0.0,92.23583,6.0,5235.988,1.0,0.2918648,45.38555,46.29763,43.55307,44.4951,0.01350291,0.01351196,0.0276647,0.02779902,58.31732,58.36444,59.49036,59.52859,267.978,268.0161,254.1751,254.2043,0.002152018,0.00215193,0.008693764,0.008752992,200.0,4.800056,4.848564,5.043942,5.415618,6.026547,7.000495,8.587811,11.32995,16.4488,26.27985,42.56196,63.15028,15.65325,10.71412,8.566646,7.390034,6.708961,6.339723,6.203896,0.04329499999999981,0.0,-0.11493382972709379,6,0.0
542.898,9109942.132,5004.789,16572.98,3,0,0,154.162,185.158,13.8556,13.8545,-0.1605,0.0495,-0.02585983,0.1283805,0.0,92.23583,6.0,5235.988,1.0,0.2918819,45.38655,46.2965,43.55416,44.49405,0.01350303,0.01351209,0.02766478,0.02779913,58.31631,58.36377,59.48935,59.52759,267.9772,268.0156,254.1744,254.2036,0.002152046,0.002151961,0.008693805,0.008753044,200.0,4.795425,4.844397,5.040161,5.412221,6.023625,6.99837,8.587246,11.33302,16.46058,26.3087,42.6073,63.19847,15.63942,10.71233,8.567781,7.392426,6.712126,6.343508,6.208344,0.04328100000000035,0.0,-0.11465534671593255,6,0.0
542.92,9109942.151,5005.091,16573.29,3,0,0,154.184,185.158,13.8556,13.8545,-0.1602,0.0494,-0.02523756,0.1291587,0.0,92.23583,6.0,5235.988,1.0,0.2919015,45.38757,46.29533,43.55529,44.49294,0.01350314,0.01351221,0.02766487,0.02779923,58.31531,58.3631,59.48834,59.52658,267.9764,268.015,254.1736,254.2028,0.002152073,0.002151991,0.008693846,0.008753095,200.0,4.791069,4.840487,5.036638,5.409072,6.020976,6.996534,8.587005,11.33642,16.47257,26.33749,42.65191,63.2455,15.6254,10.71028,8.568648,7.394554,6.715032,6.34705,6.212517,0.043267000000000874,0.0,-0.11435846538952225,6,0.0
542.942,9109942.173,5005.394,16573.59,3,0,0,154.206,185.158,13.8556,13.8546,-0.16,0.0492,-0.02462959,0.1299175,0.0,92.23583,6.0,5235.988,1.0,0.2919163,45.38861,46.29414,43.55642,44.49184,0.01350325,0.01351234,0.02766496,0.02779933,58.3143,58.36243,59.48734,59.52557,267.9756,268.0145,254.1728,254.202,0.002152098,0.002152022,0.008693887,0.008753146,200.0,4.786829,4.836685,5.033203,5.406021,6.01841,6.994768,8.586802,11.33975,16.48436,26.36563,42.69551,63.29123,15.61168,10.70824,8.569463,7.396611,6.717865,6.350494,6.216591,0.04325299999999892,0.0,-0.11406744096623621,6,0.0
542.964,9109942.198,5005.695,16573.89,3,0,0,154.228,185.158,13.8556,13.8546,-0.1597,0.049,-0.02404881,0.1306444,0.0,92.23583,6.0,5235.988,1.0,0.2919111,45.38969,46.29291,43.5576,44.49071,0.01350336,0.01351247,0.02766505,0.02779943,58.31329,58.36176,59.48633,59.52457,267.9748,268.0139,254.1721,254.2013,0.002152124,0.002152053,0.008693928,0.008753197,200.0,4.782761,4.833046,5.029938,5.40313,6.016022,6.993158,8.586767,11.34319,16.49623,26.39351,42.73817,63.33577,15.59804,10.70607,8.570147,7.398522,6.720543,6.353775,6.220497,0.04324250000000056,0.0,-0.11379072775841038,6,0.0
542.986,9109942.218,5005.998,16574.19,3,0,0,154.25,185.158,13.8556,13.8546,-0.1595,0.0488,-0.02347898,0.1313352,0.0,92.23583,6.0,5235.988,1.0,0.2919052,45.39075,46.29169,43.55878,44.48954,0.01350347,0.01351259,0.02766513,0.02779953,58.31229,58.36108,59.48532,59.52356,267.9739,268.0134,254.1713,254.2005,0.00215215,0.002152084,0.008693969,0.008753248,200.0,4.7789,4.829613,5.026855,5.400436,6.013814,6.99175,8.586913,11.34687,16.50809,26.42102,42.78004,63.37909,15.58437,10.70374,8.570639,7.40027,6.723038,6.356873,6.224197,0.043231999999999715,0.0,-0.1135049745479362,6,0.0
543.008,9109942.242,5006.3,16574.49,3,0,0,154.272,185.158,13.8556,13.8546,-0.1592,0.0486,-0.02291918,0.1319996,0.0,92.23583,6.0,5235.988,1.0,0.2918975,45.39176,46.29052,43.55988,44.48847,0.01350358,0.01351272,0.02766522,0.02779963,58.31128,58.36041,59.48431,59.52255,267.9731,268.0128,254.1705,254.1997,0.002152175,0.002152114,0.00869401,0.0087533,200.0,4.775192,4.826309,5.023926,5.397865,6.011752,6.990465,8.587186,11.35057,16.51991,26.44811,42.82092,63.42118,15.57089,10.70138,8.571033,7.401881,6.725388,6.35984,6.227776,0.04321449999999913,0.0,-0.1132151851672655,6,0.0
543.03,9109942.262,5006.602,16574.8,3,0,0,154.294,185.158,13.8556,13.8546,-0.1589,0.0485,-0.02236986,0.1326266,0.0,92.23583,6.0,5235.988,1.0,0.2918892,45.39278,46.28934,43.56101,44.48738,0.01350368,0.01351285,0.0276653,0.02779973,58.31027,58.35974,59.48331,59.52155,267.9723,268.0123,254.1698,254.199,0.002152201,0.002152145,0.008694051,0.008753351,200.0,4.771683,4.823204,5.021172,5.395515,6.009883,6.989378,8.587683,11.35448,16.53182,26.47492,42.86102,63.46206,15.55733,10.69882,8.571248,7.403312,6.727554,6.36261,6.231133,0.04320400000000077,0.0,-0.11291492975535972,6,0.0
543.052,9109942.284,5006.904,16575.1,3,0,0,154.316,185.158,13.8556,13.8546,-0.1587,0.0486,-0.02183151,0.1332176,0.0,92.23583,6.0,5235.988,1.0,0.291883,45.39392,46.28807,43.56226,44.48596,0.01350379,0.01351297,0.02766539,0.02779984,58.30927,58.35907,59.4823,59.52054,267.9715,268.0118,254.169,254.1982,0.002152226,0.002152176,0.008694092,0.008753402,200.0,4.768372,4.820297,5.018623,5.393363,6.008214,6.988503,8.588369,11.35856,16.54373,26.50139,42.90021,63.50167,15.54381,10.69612,8.571268,7.404567,6.729539,6.365196,6.234306,0.04318999999999881,0.0,-0.11260572346759222,6,0.0
543.074,9109942.305,5007.206,16575.4,3,0,0,154.338,185.158,13.8556,13.8546,-0.1585,0.0488,-0.02130461,0.1337793,0.0,92.23583,6.0,5235.988,1.0,0.291882,45.39502,46.28682,43.56348,44.4848,0.0135039,0.0135131,0.02766547,0.02779994,58.30826,58.3584,59.48129,59.51953,267.9707,268.0112,254.1682,254.1974,0.002152252,0.002152207,0.008694133,0.008753453,200.0,4.765236,4.817543,5.016228,5.391325,6.006654,6.987751,8.589131,11.36271,16.55555,26.52746,42.93838,63.53999,15.53048,10.69335,8.571169,7.405697,6.731398,6.36763,6.23732,0.04317599999999935,0.0,-0.11229244281243395,6,0.0
543.096,9109942.329,5007.508,16575.7,3,0,0,154.36,185.158,13.8556,13.8546,-0.1582,0.049,-0.02078867,0.1343259,0.0,92.23583,6.0,5235.988,1.0,0.2918842,45.39611,46.2856,43.56469,44.48368,0.01350401,0.01351322,0.02766556,0.02780003,58.30725,58.35773,59.48029,59.51852,267.9699,268.0107,254.1674,254.1967,0.002152278,0.002152237,0.008694174,0.008753505,200.0,4.762184,4.814873,5.013901,5.389368,6.005177,6.987047,8.589935,11.36682,16.56709,26.55284,42.97539,63.57687,15.51746,10.69062,8.571075,7.406785,6.733205,6.369995,6.24025,0.04315849999999877,0.0,-0.11198350390502648,6,0.0
543.118,9109942.349,5007.81,16576.0,3,0,0,154.382,185.158,13.8556,13.8546,-0.1579,0.0492,-0.02028322,0.1348461,0.0,92.23583,6.0,5235.988,1.0,0.2918897,45.39718,46.28439,43.56589,44.48258,0.01350411,0.01351334,0.02766564,0.02780014,58.30624,58.35706,59.47928,59.51752,267.9691,268.0101,254.1667,254.1959,0.002152303,0.002152268,0.008694215,0.00875355,200.0,4.75927,4.812332,5.011704,5.387528,6.0038,6.986461,8.590818,11.37091,16.57859,26.57771,43.01142,63.61246,15.50466,10.68785,8.570882,7.407775,6.734887,6.372231,6.243042,0.043144499999999295,0.0,-0.11167111451773495,6,0.0
543.14,9109942.373,5008.112,16576.31,3,0,0,154.404,185.158,13.8557,13.8547,-0.1576,0.0494,-0.01978827,0.1353371,0.0,92.23583,6.0,5235.988,1.0,0.2919005,45.39827,46.28319,43.56709,44.48146,0.01350422,0.01351347,0.02766572,0.02780023,58.30524,58.35638,59.47827,59.51651,267.9683,268.0096,254.1659,254.1951,0.002152329,0.002152299,0.008694256,0.008753591,200.0,4.756523,4.809959,5.009657,5.385832,6.002597,6.98602,8.591841,11.37511,16.58999,26.60215,43.04641,63.6469,15.492,10.68497,8.570589,7.408624,6.736434,6.374325,6.245674,0.04311999999999898,0.0,-0.11135350484722394,6,0.0
543.162,9109942.396,5008.414,16576.61,3,0,0,154.426,185.158,13.8557,13.8547,-0.1573,0.0494,-0.01930475,0.1358018,0.0,92.23583,6.0,5235.988,1.0,0.2919149,45.39943,46.28191,43.56836,44.48026,0.01350433,0.01351359,0.02766581,0.02780033,58.30423,58.35571,59.47726,59.5155,267.9674,268.0091,254.1651,254.1944,0.002152354,0.002152329,0.008694297,0.008753632,200.0,4.753929,4.807709,5.007738,5.384266,6.001502,6.985707,8.592959,11.37936,16.60125,26.6261,43.08035,63.67989,15.47947,10.68203,8.570178,7.409352,6.737858,6.376285,6.248169,0.043098999999999776,0.0,-0.11103370520424038,6,0.0
543.184,9109942.415,5008.716,16576.91,3,0,0,154.448,185.158,13.8557,13.8547,-0.157,0.0494,-0.01883364,0.1362374,0.0,92.23583,6.0,5235.988,1.0,0.2919315,45.40063,46.28059,43.56966,44.47898,0.01350443,0.01351371,0.02766589,0.02780043,58.30322,58.35504,59.47626,59.5145,267.9666,268.0085,254.1643,254.1936,0.00215238,0.002152359,0.008694338,0.008753673,200.0,4.751488,4.805627,5.005969,5.382838,6.000519,6.985499,8.594169,11.38364,16.61235,26.64941,43.11311,63.71141,15.4672,10.67907,8.569695,7.409967,6.739161,6.378111,6.250504,0.04307449999999946,0.0,-0.11071118082806423,6,0.0
543.206,9109942.438,5009.018,16577.21,3,0,0,154.47,185.158,13.8557,13.8547,-0.1567,0.0493,-0.01837397,0.1366563,0.0,92.23583,6.0,5235.988,1.0,0.2919476,45.40184,46.27924,43.57099,44.47771,0.01350453,0.01351383,0.02766597,0.02780053,58.30222,58.35437,59.47525,59.51349,267.9658,268.008,254.1636,254.1928,0.002152406,0.002152388,0.008694379,0.008753714,200.0,4.749146,4.803627,5.004277,5.38148,5.999632,6.98535,8.595401,11.38784,16.62323,26.67205,43.1447,63.74145,15.45527,10.67618,8.569184,7.410535,6.740388,6.37985,6.252754,0.04305350000000025,0.0,-0.11039259076289984,6,0.0
543.228,9109942.461,5009.321,16577.52,3,0,0,154.492,185.158,13.8557,13.8547,-0.1564,0.0491,-0.01792765,0.137042,0.0,92.23583,6.0,5235.988,1.0,0.2919637,45.40304,46.27789,43.5723,44.47644,0.01350464,0.01351395,0.02766606,0.02780062,58.30121,58.3537,59.47424,59.51248,267.965,268.0074,254.1628,254.192,0.002152431,0.002152416,0.00869442,0.008753755,200.0,4.746981,4.801781,5.002731,5.38028,5.99889,6.985332,8.596755,11.39214,16.634,26.69409,43.17512,63.7701,15.44344,10.67319,8.568554,7.410954,6.741478,6.381439,6.254814,0.04303250000000105,0.0,-0.11006986266835413,6,0.0
543.25,9109942.482,5009.623,16577.82,3,0,0,154.514,185.158,13.8557,13.8548,-0.1561,0.0489,-0.0175128,0.137404,0.0,92.23583,6.0,5235.988,1.0,0.2919618,45.40424,46.27657,43.57362,44.47518,0.01350474,0.01351407,0.02766614,0.02780072,58.3002,58.35303,59.47324,59.51147,267.9642,268.0069,254.162,254.1913,0.002152457,0.002152444,0.008694461,0.008753796,200.0,4.744965,4.800064,5.001305,5.379189,5.998257,6.9854,8.598192,11.3964,16.64458,26.71552,43.20438,63.79726,15.43188,10.6702,8.56785,7.411301,6.742462,6.382919,6.256767,0.043011499999999356,0.0,-0.10977211553887327,6,0.0
543.272,9109942.503,5009.925,16578.12,3,0,0,154.536,185.158,13.8557,13.8548,-0.1558,0.0488,-0.01710987,0.137748,0.0,92.23583,6.0,5235.988,1.0,0.291958,45.40543,46.27525,43.57492,44.47388,0.01350485,0.01351419,0.02766622,0.02780082,58.29919,58.35236,59.47223,59.51047,267.9633,268.0063,254.1613,254.1905,0.002152483,0.002152473,0.008694502,0.008753837,200.0,4.74305,4.798439,4.999969,5.378166,5.99769,6.98553,8.599632,11.4006,16.65487,26.73621,43.23237,63.82294,15.42069,10.66724,8.567116,7.411582,6.74337,6.3843,6.258598,0.042990500000000154,0.0,-0.10947808626963654,6,0.0
543.294,9109942.526,5010.227,16578.42,3,0,0,154.558,185.158,13.8557,13.8548,-0.1556,0.0486,-0.01671839,0.1380754,0.0,92.23583,6.0,5235.988,1.0,0.2919528,45.40655,46.27399,43.57613,44.47272,0.01350495,0.01351431,0.0276663,0.02780091,58.29819,58.35168,59.47122,59.50946,267.9625,268.0058,254.1605,254.1897,0.002152508,0.002152501,0.008694543,0.008753878,200.0,4.741211,4.796898,4.998718,5.377228,5.997186,6.985697,8.601099,11.40475,16.66491,26.75625,43.25917,63.84721,15.40978,10.66433,8.566373,7.411822,6.744209,6.385628,6.260361,0.04297299999999957,0.0,-0.1091880677058001,6,0.0
543.316,9109942.548,5010.529,16578.72,3,0,0,154.58,185.158,13.8558,13.8548,-0.1553,0.0485,-0.01633787,0.138375,0.0,92.23583,6.0,5235.988,1.0,0.2919471,45.40764,46.27278,43.57732,44.47156,0.01350505,0.01351443,0.02766638,0.02780101,58.29718,58.35101,59.47021,59.50845,267.9618,268.0052,254.1597,254.189,0.002152534,0.002152529,0.008694584,0.008753919,200.0,4.73954,4.795517,4.997597,5.37645,5.996799,6.985993,8.602671,11.40896,16.67485,26.7757,43.28487,63.87014,15.39903,10.66136,8.565526,7.411951,6.744926,6.386795,6.261963,0.04295549999999899,0.0,-0.10889430581692339,6,0.0
543.338,9109942.57,5010.831,16579.03,3,0,0,154.602,185.158,13.8558,13.8548,-0.1551,0.0486,-0.01596785,0.1386552,0.0,92.23583,6.0,5235.988,1.0,0.2919428,45.40878,46.27151,43.57858,44.47021,0.01350515,0.01351455,0.02766646,0.0278011,58.29617,58.35034,59.46921,59.50745,267.9609,268.0047,254.159,254.1882,0.002152559,0.002152557,0.008694625,0.00875396,200.0,4.737968,4.79422,4.996582,5.375731,5.996517,6.986377,8.604284,11.41314,16.68454,26.79462,43.30957,63.89176,15.38846,10.65839,8.564592,7.411998,6.745542,6.387878,6.263466,0.042934499999999785,0.0,-0.10860156251989436,6,0.0
543.36,9109942.593,5011.132,16579.33,3,0,0,154.624,185.158,13.8558,13.8548,-0.1548,0.0488,-0.01560926,0.1389174,0.0,92.23583,6.0,5235.988,1.0,0.291943,45.40988,46.2703,43.57975,44.46907,0.01350525,0.01351467,0.02766654,0.0278012,58.29517,58.34967,59.4682,59.50644,267.9601,268.0042,254.1582,254.1874,0.002152585,0.002152585,0.008694666,0.008754001,200.0,4.736496,4.793022,4.995644,5.375105,5.996279,6.986793,8.605917,11.41728,16.69394,26.81285,43.33305,63.91197,15.37827,10.65545,8.563657,7.411999,6.746099,6.38887,6.264877,0.042916999999999206,0.0,-0.10831191319560272,6,0.0
543.382,9109942.614,5011.435,16579.63,3,0,0,154.646,185.158,13.8558,13.8548,-0.1546,0.049,-0.01526165,0.1391726,0.0,92.23583,6.0,5235.988,1.0,0.2919458,45.41093,46.26913,43.58092,44.46799,0.01350535,0.01351479,0.02766662,0.02780129,58.29416,58.349,59.46719,59.50543,267.9593,268.0036,254.1574,254.1866,0.00215261,0.002152613,0.008694706,0.008754042,200.0,4.735077,4.791855,4.994728,5.374483,5.99604,6.987174,8.607466,11.42123,16.70302,26.83016,43.35519,63.93074,15.36852,10.65267,8.562777,7.412014,6.746656,6.389832,6.266235,0.042896,0.0,-0.1080317877050871,6,0.0
543.404,9109942.637,5011.736,16579.93,3,0,0,154.668,185.158,13.8558,13.8549,-0.1543,0.0492,-0.01492405,0.1393988,0.0,92.23583,6.0,5235.988,1.0,0.291953,45.41198,46.26799,43.58209,44.46694,0.01350546,0.0135149,0.0276667,0.02780139,58.29315,58.34833,59.46619,59.50443,267.9585,268.0031,254.1567,254.1859,0.002152635,0.002152642,0.008694747,0.008754083,200.0,4.733803,4.79084,4.993983,5.373997,5.995945,6.987708,8.609141,11.42526,16.71194,26.84713,43.3764,63.9483,15.3588,10.64977,8.561771,7.411895,6.747072,6.390656,6.267448,0.04288200000000053,0.0,-0.10774594536782622,6,0.0
543.426,9109942.657,5012.039,16580.23,3,0,0,154.69,185.158,13.8558,13.8549,-0.1541,0.0493,-0.01459646,0.139604,0.0,92.23583,6.0,5235.988,1.0,0.2919644,45.41299,46.26691,43.58316,44.4659,0.01350555,0.01351502,0.02766678,0.02780148,58.29214,58.34766,59.46518,59.50342,267.9577,268.0025,254.1559,254.1851,0.002152658,0.00215267,0.008694788,0.008754124,200.0,4.732658,4.789948,4.993331,5.373628,5.995939,6.98834,8.610873,11.42929,16.72076,26.86352,43.39669,63.96468,15.34936,10.64686,8.560706,7.41169,6.747395,6.391377,6.268547,0.0428539999999991,0.0,-0.10745947914305869,6,0.0
543.448,9109942.68,5012.34,16580.54,3,0,0,154.712,185.158,13.8558,13.8549,-0.1538,0.0493,-0.01427937,0.1398024,0.0,92.23583,6.0,5235.988,1.0,0.2919769,45.41406,46.26575,43.58436,44.46477,0.01350565,0.01351514,0.02766686,0.02780157,58.29114,58.34698,59.46417,59.50241,267.9568,268.002,254.1551,254.1843,0.002152681,0.002152698,0.008694829,0.008754165,200.0,4.731544,4.78907,4.992678,5.37326,5.995936,6.988913,8.612528,11.43312,16.72919,26.8791,43.41555,63.97964,15.34035,10.64409,8.559688,7.411504,6.747712,6.39207,6.269608,0.0428329999999999,0.0,-0.10718205292093944,6,0.0
543.47,9109942.703,5012.642,16580.84,3,0,0,154.734,185.158,13.8559,13.8549,-0.1536,0.0492,-0.01397324,0.1399814,0.0,92.23583,6.0,5235.988,1.0,0.2919914,45.41515,46.26456,43.58555,44.46365,0.01350575,0.01351525,0.02766694,0.02780167,58.29013,58.34631,59.46317,59.5014,267.956,268.0015,254.1544,254.1836,0.002152704,0.002152726,0.00869487,0.008754206,200.0,4.730537,4.788291,4.992132,5.372945,5.996017,6.989578,8.614211,11.43693,16.73737,26.89397,43.4334,63.99319,15.33163,10.64129,8.558642,7.411255,6.747959,6.392677,6.270561,0.04280849999999958,0.0,-0.10690623098098034,6,0.0
543.492,9109942.725,5012.944,16581.14,3,0,0,154.756,185.158,13.8559,13.8549,-0.1533,0.0491,-0.0136776,0.1401395,0.0,92.23583,6.0,5235.988,1.0,0.2920066,45.41623,46.26341,43.58669,44.46255,0.01350585,0.01351537,0.02766701,0.02780176,58.28912,58.34564,59.46216,59.5004,267.9552,268.0009,254.1536,254.1828,0.002152727,0.002152754,0.008694911,0.008754247,200.0,4.729652,4.787626,4.991677,5.372753,5.996149,6.990303,8.615948,11.44071,16.74533,26.90824,43.45007,64.00555,15.32307,10.63854,8.557557,7.410927,6.748123,6.393196,6.271408,0.042787500000000374,0.0,-0.10663045997061361,6,0.0
543.514,9109942.746,5013.246,16581.44,3,0,0,154.778,185.158,13.8559,13.8549,-0.1531,0.049,-0.01339293,0.1402893,0.0,92.23583,6.0,5235.988,1.0,0.2920204,45.41728,46.26227,43.58785,44.46142,0.01350595,0.01351548,0.02766709,0.02780185,58.28812,58.34497,59.46115,59.49939,267.9544,268.0004,254.1528,254.182,0.002152751,0.002152782,0.008694952,0.008754288,200.0,4.728806,4.786983,4.991238,5.372563,5.99632,6.990998,8.617604,11.44431,16.75292,26.9217,43.46547,64.0164,15.31499,10.63595,8.55652,7.410614,6.74827,6.393679,6.272207,0.04276650000000117,0.0,-0.10636337245574855,6,0.0
543.536,9109942.769,5013.548,16581.74,3,0,0,154.8,185.158,13.8559,13.855,-0.1529,0.0489,-0.01313734,0.140435,0.0,92.23583,6.0,5235.988,1.0,0.2920198,45.41833,46.26115,43.58896,44.46039,0.01350605,0.0135156,0.02766717,0.02780194,58.28711,58.3443,59.46014,59.49838,267.9536,267.9998,254.152,254.1813,0.002152774,0.002152811,0.008694988,0.008754329,200.0,4.727989,4.786369,4.990822,5.37236,5.996452,6.991642,8.619186,11.4477,16.76011,26.93435,43.47966,64.02598,15.30729,10.63343,8.555521,7.410328,6.748421,6.394165,6.27298,0.04273849999999974,0.0,-0.10613070061293764,6,0.0
543.558,9109942.789,5013.85,16582.04,3,0,0,154.822,185.158,13.8559,13.855,-0.1526,0.0487,-0.0128932,0.1405459,0.0,92.23583,6.0,5235.988,1.0,0.2920201,45.41936,46.26006,43.59009,44.45932,0.01350614,0.01351571,0.02766725,0.02780203,58.2861,58.34363,59.45914,59.49738,267.9528,267.9993,254.1513,254.1805,0.002152797,0.002152839,0.008695018,0.00875437,200.0,4.727364,4.785927,4.990578,5.37236,5.99678,6.992476,8.620937,11.45128,16.76728,26.94666,43.49311,64.0344,15.29965,10.63081,8.554382,7.409873,6.748398,6.394463,6.273567,0.04271750000000054,0.0,-0.10589045299325946,6,0.0
