sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,race_finished,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
142.588,9108727.693,3992.168,3992.168,1,0,142.586,0.0,13.9752,13.9746,0.1166,0.0548,-0.01806784,-0.1482877,0.0,98.07027,6.0,5235.988,1.0,0.2918925,46.47816,45.89682,45.22114,44.63143,0.004132371,0.004133689,0.008398459,0.008428113,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003518691,0.0003517588,0.001461839,0.001470632,200.0,6.316681,6.398819,6.70369,7.290352,8.294842,10.03738,13.42257,22.85435,200.0,39.90388,20.14498,12.58988,9.103772,7.225963,6.113391,5.425129,5.003029,4.768768,4.685143,0.5482134000000005,0.0,0.07139820829693988,6,0.0
142.608,9108727.713,3992.446,3992.446,1,0,142.606,0.0,14.0208,14.0202,0.1152,0.0573,-0.01787806,-0.1469727,0.0,98.07012,6.0,5235.988,1.0,0.2921495,46.61929,46.04511,45.43946,44.8601,0.004132419,0.00413374,0.008398636,0.00842828,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003518763,0.0003517664,0.00146189,0.00147068,200.0,6.309425,6.391693,6.696457,7.282256,8.285231,10.02413,13.39903,22.76384,200.0,40.097,20.19873,12.61354,9.118343,7.236699,6.122325,5.432937,5.010376,4.775963,4.692368,0.5786795000000008,0.0,0.070802688573182,6,0.0
142.648,9108727.772,3993.004,3993.004,1,0,142.646,0.0,14.1239,14.1234,0.1122,0.0487,-0.01742363,-0.1443412,0.0,98.06982,6.0,5235.988,1.0,0.292551,46.94872,46.38107,45.88795,45.30977,0.004132517,0.004133842,0.008399031,0.008428658,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003518907,0.0003517815,0.001462003,0.001470788,200.0,6.294891,6.377502,6.681967,7.266101,8.266125,9.997787,13.35254,22.58857,200.0,40.49691,20.30569,12.66068,9.147369,7.258023,6.140214,5.448627,5.024956,4.790276,4.70681,0.6306450499999993,0.0,0.06970602166035565,6,0.0
142.668,9108727.775,3993.285,3993.285,1,0,142.666,0.0,14.1782,14.1777,0.1115,0.0432,-0.01716757,-0.1430692,0.0,98.06966,6.0,5235.988,1.0,0.2926087,47.12674,46.56066,46.05205,45.47759,0.004132568,0.004133896,0.008399241,0.00842886,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003518983,0.0003517895,0.001462062,0.001470845,200.0,6.287872,6.370682,6.674924,7.258262,8.256855,9.984993,13.32994,22.50376,200.0,40.7044,20.35884,12.68388,9.161568,7.268407,6.148866,5.456285,5.03195,4.797165,4.713783,0.6565859999999997,0.0,0.06922226692708665,6,0.0
142.688,9108727.794,3993.567,3993.567,1,0,142.686,0.0,14.2362,14.2357,0.1102,0.0378,-0.01688433,-0.1417902,0.0,98.06951,6.0,5235.988,1.0,0.2925844,47.3101,46.74943,46.30325,45.74138,0.004132617,0.004133947,0.008399467,0.008429076,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003519055,0.0003517971,0.001462127,0.001470907,200.0,6.2808,6.363853,6.66779,7.250383,8.247484,9.972173,13.30746,22.42034,200.0,40.91644,20.41164,12.70693,9.175764,7.278872,6.157592,5.464014,5.039054,4.804062,4.720795,0.6800157000000012,0.0,0.06876866251250957,6,0.0
142.708,9108727.814,3993.85,3993.85,1,0,142.706,0.0,14.2974,14.2969,0.1093,0.0341,-0.01657152,-0.1405321,0.0,98.06936,6.0,5235.988,1.0,0.2924862,47.50787,46.95101,46.52753,45.97741,0.004132667,0.004134001,0.008399707,0.008429307,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.000351913,0.0003518051,0.001462196,0.001470973,200.0,6.273842,6.357166,6.660741,7.242646,8.238277,9.959641,13.2854,22.33951,200.0,41.13264,20.46405,12.72962,9.189691,7.289196,6.166128,5.471608,5.046079,4.810822,4.727699,0.7012257000000015,0.0,0.0683660131551137,6,0.0
142.728,9108727.833,3994.134,3994.134,1,0,142.726,0.0,14.361,14.3605,0.1085,0.0324,-0.01623774,-0.13931,0.0,98.06921,6.0,5235.988,1.0,0.2923317,47.7147,47.16022,46.75774,46.21629,0.004132719,0.004134056,0.008399959,0.008429548,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003519206,0.0003518132,0.001462267,0.001471042,200.0,6.267082,6.35062,6.65385,7.235114,8.229214,9.9474,13.26384,22.26057,200.0,41.35367,20.51594,12.75196,9.203272,7.299345,6.174453,5.479044,5.052948,4.817391,4.73439,0.7216653499999995,0.0,0.06801298195309893,6,0.0
142.748,9108727.854,3994.42,3994.42,1,0,142.746,0.0,14.4266,14.4262,0.1078,0.0324,-0.01588535,-0.138074,0.0,98.06905,6.0,5235.988,1.0,0.2921648,47.92913,47.37599,46.99541,46.46258,0.004132771,0.004134113,0.008400221,0.008429799,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003519284,0.0003518216,0.001462342,0.001471113,200.0,6.260246,6.34391,6.646828,7.227447,8.220005,9.934971,13.2419,22.18192,200.0,41.58251,20.56868,12.77476,9.217143,7.309721,6.182905,5.486603,5.059976,4.824113,4.741165,0.7430650499999985,0.0,0.0676747967272644,6,0.0
142.788,9108727.904,3994.996,3994.996,1,0,142.786,0.0,14.564,14.5636,0.1064,0.036,-0.01539946,-0.135695,0.0,98.06875,6.0,5235.988,1.0,0.2919378,48.37876,47.82666,47.49387,46.97458,0.004132879,0.004134229,0.008400775,0.008430331,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003519444,0.000351839,0.0014625,0.001471265,200.0,6.247108,6.330788,6.633118,7.212503,8.201766,9.910202,13.19834,22.02719,200.0,42.06308,20.67509,12.82048,9.244761,7.330189,6.19949,5.501373,5.073715,4.837296,4.754219,0.788614399999999,0.0,0.06677893246481402,6,0.0
142.808,9108727.916,3995.286,3995.286,1,0,142.806,0.0,14.6343,14.6338,0.1059,0.0381,-0.01535559,-0.1344896,0.0,98.0686,6.0,5235.988,1.0,0.291945,48.61135,48.0581,47.72057,47.20365,0.004132934,0.00413429,0.008401062,0.008430607,40.30853,40.36829,42.29218,42.36057,253.4186,253.4669,241.0338,241.086,0.0003519527,0.0003518481,0.001462582,0.001471344,200.0,6.240463,6.324112,6.626167,7.204845,8.192437,9.897451,13.17601,21.94901,200.0,42.3182,20.72983,12.84412,9.259044,7.340697,6.208034,5.50885,5.080681,4.843994,4.760857,0.8161475000000009,0.0,0.06606740786200116,6,0.0
142.828,9108727.932,3995.578,3995.578,1,0,142.826,0.0,14.7077,14.7072,0.1049,0.0402,-0.01529551,-0.1332897,0.0,98.06837,6.0,5235.988,1.0,0.2919779,48.84819,48.29719,48.02644,47.52181,0.004132988,0.00413435,0.008401365,0.008430897,40.30853,40.36829,42.29245,42.36057,253.4186,253.4669,241.034,241.086,0.0003519607,0.0003518569,0.001462668,0.001471427,200.0,6.233864,6.317482,6.619278,7.197181,8.183165,9.884757,13.15379,21.87228,200.0,42.5818,20.7849,12.86785,9.273404,7.351167,6.216571,5.516251,5.087593,4.850647,4.767441,0.8436190000000017,0.0,0.06538002388597884,6,0.0
142.848,9108727.953,3995.871,3995.871,1,0,142.846,0.0,14.7844,14.7839,0.1036,0.0419,-0.01521254,-0.1321231,0.0,98.06814,6.0,5235.988,1.0,0.2920227,49.09671,48.54906,48.31333,47.81877,0.004133042,0.004134411,0.008401684,0.008431205,40.30853,40.36829,42.29276,42.36057,253.4186,253.4669,241.0342,241.086,0.0003519687,0.0003518658,0.001462759,0.001471515,200.0,6.22744,6.311058,6.612648,7.189723,8.174183,9.872407,13.13214,21.79744,200.0,42.85079,20.8391,12.89099,9.287314,7.361277,6.224844,5.52339,5.094276,4.857101,4.773849,0.869360450000001,0.0,0.06474298381202906,6,0.0
142.868,9108727.974,3996.165,3996.165,1,0,142.866,0.0,14.8635,14.8631,0.1023,0.0424,-0.01510382,-0.130919,0.0,98.06791,6.0,5235.988,1.0,0.2920933,49.35375,48.80959,48.62923,48.1228,0.004133097,0.004134472,0.008402016,0.008431527,40.30853,40.36829,42.29306,42.36057,253.4186,253.4669,241.0344,241.086,0.0003519768,0.0003518749,0.001462854,0.001471607,200.0,6.220802,6.304451,6.605856,7.182079,8.165005,9.859784,13.11037,21.72301,200.0,43.12801,20.89377,12.91447,9.301569,7.371629,6.233354,5.530792,5.10112,4.863739,4.780472,0.8957245500000023,0.0,0.06411485641674666,6,0.0
142.888,9108727.996,3996.462,3996.462,1,0,142.886,0.0,14.9454,14.945,0.1008,0.0411,-0.01497078,-0.1297496,0.0,98.06768,6.0,5235.988,1.0,0.2921376,49.6194,49.07744,48.93881,48.44057,0.004133152,0.004134533,0.008402363,0.008431863,40.30853,40.36829,42.29337,42.36057,253.4186,253.4669,241.0347,241.086,0.000351985,0.000351884,0.001462953,0.001471703,200.0,6.214355,6.29808,6.599249,7.174622,8.156141,9.847574,13.08915,21.65105,200.0,43.41186,20.94743,12.93752,9.315407,7.381618,6.241639,5.537974,5.107712,4.870163,4.786888,0.9217347999999993,0.0,0.06353978492433135,6,0.0
142.908,9108728.014,3996.76,3996.76,1,0,142.906,0.0,15.0299,15.0295,0.0993,0.0394,-0.01481676,-0.128583,0.0,98.06745,6.0,5235.988,1.0,0.2921553,49.89426,49.3546,49.24805,48.76305,0.004133207,0.004134595,0.008402727,0.008432215,40.30853,40.36829,42.29367,42.36057,253.4186,253.4669,241.0349,241.086,0.0003519933,0.0003518932,0.001463056,0.001471804,200.0,6.207924,6.29174,6.592633,7.167212,8.147327,9.835403,13.06805,21.58006,200.0,43.70398,21.00122,12.96042,9.329237,7.391636,6.249897,5.545175,5.114279,4.876541,4.793304,0.9481164000000013,0.0,0.06299320853885546,6,0.0
142.928,9108728.033,3997.06,3997.06,1,0,142.926,0.0,15.1169,15.1166,0.0979,0.037,-0.01463747,-0.127422,0.0,98.06722,6.0,5235.988,1.0,0.2921414,50.1762,49.64034,49.56621,49.09707,0.004133263,0.004134659,0.008403106,0.008432582,40.30853,40.36829,42.29398,42.36057,253.4186,253.4669,241.0351,241.086,0.0003520016,0.0003519026,0.001463164,0.001471909,200.0,6.201523,6.285446,6.586033,7.159828,8.138521,9.823345,13.04726,21.51031,200.0,44.00413,21.05494,12.98319,9.342973,7.401591,6.258085,5.552364,5.120811,4.882874,4.799675,0.9750016500000025,0.0,0.06248237199483574,6,0.0
142.968,9108728.084,3997.664,3997.664,1,0,142.966,0.0,15.2987,15.2983,0.0952,0.0337,-0.01420927,-0.1251401,0.0,98.06676,6.0,5235.988,1.0,0.2920079,50.76807,50.23662,50.23035,49.7973,0.004133379,0.004134789,0.008403912,0.008433366,40.30853,40.36829,42.29459,42.36102,253.4186,253.4669,241.0356,241.0864,0.0003520187,0.000351922,0.001463394,0.001472132,200.0,6.188927,6.273106,6.572935,7.145313,8.121114,9.799688,13.00648,21.3748,200.0,44.63019,21.16143,13.02809,9.369974,7.421381,6.274186,5.566559,5.13383,4.895268,4.812195,1.0,0.0,0.061574870320525395,6,0.0
142.988,9108728.096,3997.969,3997.969,1,0,142.986,0.0,15.3917,15.3914,0.0943,0.0333,-0.01397133,-0.1240331,0.0,98.06654,6.0,5235.988,1.0,0.2919025,51.07551,50.54349,50.5245,50.09976,0.004133439,0.004134858,0.008404331,0.008433775,40.30853,40.36829,42.29489,42.36133,253.4186,253.4669,241.0358,241.0866,0.0003520277,0.0003519323,0.001463514,0.001472249,200.0,6.182816,6.267044,6.566495,7.138222,8.112511,9.788075,12.98624,21.30808,200.0,44.95972,21.21502,13.05054,9.383264,7.431187,6.282058,5.573522,5.140213,4.901356,4.818268,1.0,0.0,0.06117308676620006,6,0.0
143.008,9108728.113,3998.277,3998.277,1,0,143.006,0.0,15.4862,15.4859,0.0929,0.0336,-0.01371431,-0.1229165,0.0,98.06631,6.0,5235.988,1.0,0.2917919,51.38431,50.85433,50.87072,50.46293,0.004133499,0.004134927,0.008404762,0.008434195,40.30853,40.36829,42.2952,42.36163,253.4186,253.4669,241.0361,241.0868,0.0003520366,0.0003519425,0.001463637,0.001472369,200.0,6.176659,6.260862,6.559978,7.131032,8.103743,9.776205,12.96587,21.24173,200.0,45.30088,21.26926,13.07341,9.396901,7.441195,6.290041,5.580603,5.146746,4.907548,4.824402,1.0,0.0,0.06078948507635619,6,0.0
143.028,9108728.133,3998.586,3998.586,1,0,143.026,0.0,15.5816,15.5813,0.0917,0.0345,-0.0136447,-0.1218262,0.0,98.06608,6.0,5235.988,1.0,0.2917495,51.69811,51.16988,51.17701,50.77734,0.00413356,0.004134998,0.0084052,0.008434623,40.30853,40.36829,42.2955,42.36194,253.4186,253.4669,241.0363,241.0871,0.0003520457,0.000351953,0.001463762,0.001472491,200.0,6.170647,6.254784,6.553574,7.124002,8.095172,9.764557,12.94584,21.17685,200.0,45.65243,21.32294,13.0959,9.410349,7.450951,6.297932,5.587502,5.153122,4.913651,4.830399,1.0,0.0,0.06018400861728703,6,0.0
143.048,9108728.153,3998.897,3998.897,1,0,143.046,0.0,15.6769,15.6766,0.0906,0.0358,-0.01363468,-0.1207414,0.0,98.06585,6.0,5235.988,1.0,0.2917376,52.0123,51.48503,51.48343,51.08879,0.004133623,0.00413507,0.008405642,0.008435054,40.30853,40.36829,42.29581,42.36224,253.4186,253.4669,241.0365,241.0873,0.000352055,0.0003519637,0.001463888,0.001472614,200.0,6.164673,6.248726,6.547241,7.117009,8.086617,9.752954,12.92581,21.11256,200.0,46.0164,21.37669,13.11838,9.423735,7.46067,6.305779,5.594322,5.159447,4.919678,4.836365,1.0,0.0,0.059506161207438776,6,0.0
143.068,9108728.173,3999.21,3999.21,1,0,143.066,0.0,15.772,15.7717,0.0894,0.0371,-0.01360559,-0.1196317,0.0,98.06562,6.0,5235.988,1.0,0.2917452,52.32566,51.80006,51.79131,51.40529,0.004133685,0.004135143,0.008406086,0.008435487,40.30853,40.36829,42.29611,42.36255,253.4186,253.4669,241.0368,241.0875,0.0003520642,0.0003519745,0.001464014,0.001472738,200.0,6.158577,6.242569,6.54081,7.109837,8.077963,9.741154,12.9057,21.04867,200.0,46.39339,21.43097,13.14132,9.43739,7.470585,6.313828,5.601253,5.165894,4.925873,4.842453,1.0,0.0,0.05883674264513023,6,0.0
143.088,9108728.193,3999.525,3999.525,1,0,143.086,0.0,15.8672,15.8669,0.0881,0.0386,-0.0135541,-0.1185497,0.0,98.06539,6.0,5235.988,1.0,0.2917562,52.63841,52.11558,52.0964,51.72012,0.004133747,0.004135216,0.008406532,0.008435923,40.30853,40.36847,42.29642,42.36285,253.4186,253.4671,241.037,241.0878,0.0003520735,0.0003519854,0.001464142,0.001472863,200.0,6.152618,6.236588,6.534592,7.102826,8.069541,9.729646,12.88601,20.98639,183.4452,46.78107,21.48454,13.16373,9.450768,7.480185,6.321651,5.60799,5.172142,4.931885,4.848404,1.0,0.0,0.05821347902592061,6,0.0
143.128,9108728.248,4000.16,4000.16,1,0,143.126,0.0,16.057,16.0567,0.0852,0.0382,-0.01337576,-0.1163635,0.0,98.06493,6.0,5235.988,1.0,0.2917714,53.26222,52.74419,52.73473,52.34621,0.004133874,0.004135365,0.008407432,0.008436803,40.30853,40.36908,42.29703,42.36346,253.4186,253.4676,241.0375,241.0882,0.0003520923,0.0003520075,0.001464399,0.001473114,200.0,6.140572,6.224586,6.522138,7.088764,8.052754,9.706753,12.84711,20.86486,153.9765,47.59332,21.59143,13.20833,9.477371,7.499304,6.337372,5.62159,5.184593,4.943939,4.860413,1.0,0.0,0.05704877017766788,6,0.0
143.148,9108728.254,4000.481,4000.481,1,0,143.146,0.0,16.1521,16.1518,0.0841,0.0376,-0.01326036,-0.1152926,0.0,98.0647,6.0,5235.988,1.0,0.2917457,53.5753,53.05754,53.03515,52.65377,0.00413394,0.004135442,0.008407887,0.008437247,40.30853,40.36935,42.29733,42.36377,253.4186,253.4678,241.0377,241.0885,0.0003521021,0.000352019,0.001464529,0.001473241,200.0,6.134674,6.218735,6.515953,7.081846,8.044508,9.695446,12.82786,20.80525,142.9057,48.02108,21.64489,13.23029,9.490559,7.508838,6.345092,5.628324,5.190687,4.949829,4.866302,1.0,0.0,0.05651394579563482,6,0.0
143.168,9108728.274,4000.803,4000.803,1,0,143.166,0.0,16.247,16.2467,0.0825,0.0367,-0.01311922,-0.1142273,0.0,98.06448,6.0,5235.988,1.0,0.2916965,53.88664,53.37289,53.335,52.96959,0.004134003,0.004135518,0.008408345,0.008437694,40.30853,40.36966,42.29764,42.36407,253.4186,253.468,241.0379,241.0887,0.0003521115,0.0003520302,0.001464659,0.001473369,200.0,6.128807,6.212936,6.509814,7.074992,8.036313,9.684351,12.80905,20.74686,133.5615,48.46214,21.69795,13.25214,9.503524,7.518227,6.352763,5.635018,5.196757,4.955658,4.872147,1.0,0.0,0.05601545967776847,6,0.0
143.188,9108728.294,4001.128,4001.128,1,0,143.186,0.0,16.3418,16.3415,0.0811,0.0362,-0.01294661,-0.1131564,0.0,98.06425,6.0,5235.988,1.0,0.2916317,54.19778,53.68768,53.63544,53.28518,0.004134068,0.004135596,0.008408806,0.008438144,40.30853,40.36996,42.29794,42.36438,253.4186,253.4683,241.0382,241.0889,0.0003521212,0.0003520417,0.001464791,0.001473498,200.0,6.122894,6.207125,6.503633,7.068137,8.028136,9.673263,12.79043,20.68996,125.5836,48.91492,21.75037,13.27385,9.5164,7.527651,6.360391,5.641738,5.202909,4.961469,4.878036,1.0,0.0,0.05555347734524406,6,0.0
143.208,9108728.313,4001.454,4001.454,1,0,143.206,0.0,16.4366,16.4363,0.0798,0.0363,-0.0127492,-0.1121188,0.0,98.06402,6.0,5235.988,1.0,0.2915473,54.50954,54.00202,53.93624,53.59632,0.004134134,0.004135674,0.00840927,0.008438597,40.30853,40.37027,42.29825,42.36469,253.4186,253.4686,241.0384,241.0892,0.000352131,0.0003520534,0.001464924,0.001473627,200.0,6.117165,6.201443,6.497629,7.061511,8.020137,9.662616,12.77247,20.63453,118.6799,49.38182,21.80202,13.29506,9.528911,7.53684,6.367764,5.648244,5.208918,4.967176,4.883713,1.0,0.0,0.055144270802828625,6,0.0
143.228,9108728.364,4001.782,4001.782,1,0,143.226,0.0,16.5313,16.531,0.0786,0.0368,-0.0125289,-0.1110951,0.0,98.06379,6.0,5235.988,1.0,0.2914543,54.82128,54.31571,54.23766,53.907,0.004134201,0.004135755,0.008409737,0.008439052,40.30853,40.37057,42.29855,42.36499,253.4186,253.4688,241.0386,241.0894,0.000352141,0.0003520653,0.001465057,0.001473757,200.0,6.111526,6.19579,6.491653,7.054937,8.01224,9.652032,12.75458,20.58009,112.6354,49.86402,21.8531,13.3161,9.541423,7.545938,6.375069,5.654721,5.214847,4.972831,4.889343,1.0,0.0,0.054773057736332405,6,0.0
143.248,9108728.364,4002.112,4002.112,1,0,143.246,0.0,16.6258,16.6256,0.0774,0.0376,-0.01241827,-0.110063,0.0,98.06356,6.0,5235.988,1.0,0.2914014,55.13286,54.62882,54.54211,54.21854,0.004134269,0.004135836,0.008410206,0.008439509,40.30853,40.37088,42.29886,42.3653,253.4186,253.469,241.0389,241.0896,0.000352151,0.0003520774,0.001465191,0.001473888,200.0,6.105835,6.190033,6.485596,7.048309,8.004219,9.641321,12.73662,20.52588,107.2863,50.36475,21.90469,13.33743,9.554103,7.555195,6.382534,5.661263,5.220901,4.978592,4.89502,1.0,0.0,0.05425686085271415,6,0.0
143.268,9108728.374,4002.444,4002.444,1,0,143.266,0.0,16.7203,16.7201,0.0765,0.0386,-0.01241493,-0.1090365,0.0,98.06333,6.0,5235.988,1.0,0.2913837,55.44514,54.94061,54.84801,54.52853,0.004134339,0.004135922,0.008410678,0.00843997,40.30853,40.37119,42.29916,42.3656,253.4186,253.4693,241.0391,241.0899,0.0003521615,0.00035209,0.001465326,0.001474019,200.0,6.100204,6.184326,6.479599,7.041693,7.99618,9.630536,12.71851,20.47164,102.4995,50.88716,21.95684,13.35894,9.566822,7.564462,6.390001,5.667747,5.226898,4.984329,4.900665,1.0,0.0,0.053607623141388186,6,0.0
143.288,9108728.394,4002.779,4002.779,1,0,143.286,0.0,16.8148,16.8146,0.0751,0.0398,-0.01239157,-0.1080267,0.0,98.0631,6.0,5235.988,1.0,0.2913694,55.756,55.25383,55.15026,54.83759,0.004134408,0.004136005,0.008411153,0.008440434,40.30853,40.37149,42.29947,42.36591,253.4186,253.4695,241.0393,241.0901,0.0003521717,0.0003521024,0.001465462,0.001474152,200.0,6.094635,6.178711,6.47374,7.035176,7.988343,9.619993,12.70082,20.41866,98.21031,51.42839,22.00845,13.38003,9.579368,7.573466,6.397347,5.674059,5.232773,4.989975,4.906204,1.0,0.0,0.05299450724346128,6,0.0
143.308,9108728.413,4003.115,4003.115,1,0,143.306,0.0,16.9092,16.909,0.0737,0.0408,-0.01234245,-0.1070141,0.0,98.06287,6.0,5235.988,1.0,0.2913637,56.06556,55.56706,55.45357,55.15055,0.004134477,0.004136089,0.008411631,0.0084409,40.30853,40.3718,42.29977,42.36621,253.4186,253.4698,241.0396,241.0903,0.0003521819,0.0003521149,0.001465598,0.001474285,200.0,6.089066,6.173096,6.467926,7.028667,7.980552,9.609439,12.68323,20.36678,94.35799,51.98727,22.05968,13.40107,9.591844,7.58243,6.404654,5.680356,5.238586,4.995575,4.911789,1.0,0.0,0.052412407467296834,6,0.0
143.328,9108728.433,4003.452,4003.452,1,0,143.326,0.0,17.0032,17.003,0.0722,0.0408,-0.01226616,-0.1059903,0.0,98.06264,6.0,5235.988,1.0,0.2913618,56.37438,55.87918,55.7804,55.46192,0.004134546,0.004136174,0.008412109,0.008441367,40.30853,40.3721,42.30008,42.36652,253.4186,253.47,241.0398,241.0906,0.0003521922,0.0003521275,0.001465735,0.001474419,200.0,6.083435,6.167465,6.462093,7.022119,7.972776,9.599033,12.66587,20.31588,90.87891,52.56471,22.11058,13.42182,9.604189,7.591359,6.412004,5.68672,5.244446,5.001221,4.917404,1.0,0.0,0.051857771473826,6,0.0
143.348,9108728.479,4003.792,4003.792,1,0,143.346,0.0,17.0976,17.0974,0.0707,0.0406,-0.01216555,-0.1049777,0.0,98.06242,6.0,5235.988,1.0,0.2913437,56.68422,56.19165,56.07768,55.76822,0.004134616,0.00413626,0.008412593,0.008441839,40.30853,40.37241,42.30038,42.36682,253.4186,253.4703,241.0401,241.0908,0.0003522026,0.0003521402,0.001465873,0.001474554,200.0,6.07785,6.161911,6.456327,7.015673,7.965157,9.588726,12.64886,20.26614,87.71651,53.16145,22.16097,13.44226,9.616446,7.600138,6.419254,5.693027,5.250191,5.006805,4.922974,1.0,0.0,0.05134123081545915,6,0.0
143.368,9108728.479,4004.134,4004.134,1,0,143.366,0.0,17.1918,17.1916,0.0692,0.0401,-0.01204062,-0.1039873,0.0,98.06219,6.0,5235.988,1.0,0.2913084,56.99319,56.50411,56.37731,56.07634,0.004134687,0.004136346,0.008413079,0.008442313,40.30853,40.37271,42.30069,42.36713,253.4186,253.4705,241.0403,241.091,0.0003522131,0.0003521531,0.001466012,0.00147469,200.0,6.072388,6.156525,6.450691,7.009375,7.957753,9.57877,12.63233,20.21805,84.83061,53.77876,22.2104,13.46214,9.628298,7.608793,6.42627,5.699172,5.255795,5.012238,4.928421,1.0,0.0,0.05086978831114925,6,0.0
143.388,9108728.493,4004.477,4004.477,1,0,143.386,0.0,17.2859,17.2857,0.0681,0.0397,-0.01189852,-0.1030051,0.0,98.06196,6.0,5235.988,1.0,0.2912598,57.30354,56.81491,56.67873,56.38522,0.00413476,0.004136436,0.008413568,0.00844279,40.30853,40.37302,42.30099,42.36743,253.4186,253.4708,241.0405,241.0913,0.000352224,0.0003521664,0.001466152,0.001474826,200.0,6.066986,6.151199,6.44505,7.003111,7.950333,9.568788,12.61588,20.17028,82.1737,54.4208,22.25983,13.48218,9.640103,7.617396,6.433284,5.705334,5.261417,5.017578,4.933807,1.0,0.0,0.05042542761759006,6,0.0
143.408,9108728.513,4004.823,4004.823,1,0,143.406,0.0,17.3799,17.3797,0.0665,0.0396,-0.01173449,-0.1020175,0.0,98.06173,6.0,5235.988,1.0,0.2912025,57.61259,57.12698,56.97802,56.69592,0.004134831,0.004136524,0.008414061,0.00844327,40.30853,40.37332,42.3013,42.36774,253.4186,253.471,241.0407,241.0915,0.0003522346,0.0003521795,0.001466293,0.001474964,200.0,6.061539,6.145834,6.439351,6.996817,7.942895,9.5589,12.59951,20.12293,79.72437,55.08741,22.30932,13.50216,9.651897,7.626077,6.440288,5.71149,5.267055,5.022983,4.939224,1.0,0.0,0.05000555132556996,6,0.0
143.428,9108728.534,4005.17,4005.17,1,0,143.426,0.0,17.4738,17.4737,0.0651,0.0398,-0.0115428,-0.101052,0.0,98.0615,6.0,5235.988,1.0,0.2911363,57.9212,57.43879,57.27756,57.00594,0.004134904,0.004136614,0.008414555,0.008443752,40.30853,40.37363,42.30161,42.36804,253.4186,253.4713,241.041,241.0917,0.0003522454,0.0003521929,0.001466434,0.001475101,200.0,6.056198,6.140543,6.433766,6.990703,7.935572,9.549261,12.58361,20.07704,77.46818,55.77627,22.35755,13.52174,9.663458,7.63453,6.447099,5.71756,5.27264,5.028265,4.944534,1.0,0.0,0.04963496214658046,6,0.0
143.448,9108728.553,4005.519,4005.519,1,0,143.446,0.0,17.5677,17.5675,0.0638,0.0403,-0.01132822,-0.1000977,0.0,98.06127,6.0,5235.988,1.0,0.2910666,58.23006,57.74992,57.57838,57.31353,0.004134978,0.004136705,0.008415053,0.008444238,40.30853,40.37393,42.30191,42.36835,253.4186,253.4715,241.0412,241.0919,0.0003522564,0.0003522065,0.001466576,0.00147524,200.0,6.050934,6.135238,6.428207,6.984662,7.928306,9.539688,12.56795,20.03218,75.37563,56.49168,22.40572,13.54112,9.674967,7.642938,6.453913,5.723549,5.278183,5.033564,4.949767,1.0,0.0,0.049300647569767174,6,0.0
